Res DU,Res BE,Res FR,Res GB,
75029.01245,7105.444582,1387.61,25605.21381,
74950.58273,6301.896287,-2521.61,23542.67218,
70159.57367,6084.915447,-5525.22,16652.02075,
67322.58944,4026.730512,-6038.97,13856.16039,
76573.66988,3347.720975,2338.88,18419.58369,
83432.08316,-233.1192184,18170.22,17874.7029,
122041.0647,3849.040135,58319.54,26425.91537,
82419.59883,2136.304332,33015.45,12140.98378,
60914.70902,2495.924641,28366.89,11166.48666,
26604.28711,-2439.414431,15651.43,-1099.528592,
-6139.729266,-4260.593966,4719.77,-6839.327682,
-13533.17504,-4025.016097,-7398.17,-9907.735582,
-6512.217412,-1999.086241,-26059.34,13569.80165,
12668.94006,1180.091581,-48119.61,-14416.29269,
29492.76249,1311.162849,-51776.91,-11623.48231,
46374.1654,5420.338485,-46009.52,-12025.70469,
51956.55501,8152.359492,-28055.59,21436.64324,
98838.32987,15382.39956,15593.82,10903.11451,
50805.96641,4577.970934,-9729.27,-3313.137132,
38877.83299,-1029.480513,-11900.29,33580.0093,
36737.19067,-3200.492155,-12894.69,-3744.729875,
27772.09595,-1804.059651,-16831.64,-5410.128251,
24751.29076,-382.0193167,-25053.83,-8858.337394,
9820.42827,-10275.02099,-64312.13,-23989.88186,
22285.47884,-9635.645166,-75924.40,-23261.75189,
18773.15648,-12153.29194,-88926.23,-25613.96848,
17099.41447,-17468.65298,-103624.08,-24656.89644,
21300.7337,-16711.72014,-108468.39,-22974.62473,
42432.4328,-14357.91747,-105957.14,-20231.88768,
51918.57614,-16139.10436,-103448.95,-16053.99492,
105267.9048,-9918.735788,-67728.81,1535.173086,
97836.79569,-12251.98325,-83444.59,-1129.091164,
100289.5185,-11189.24131,-70967.29,2188.40548,
69135.12039,-13183.07172,-77513.59,-4917.599241,
23382.79903,-15188.61596,-88108.34,-15494.96461,
3509.78069,-15779.8051,-91729.35,-20303.07107,
-6273.98707,-15764.22055,-99182.06,-23026.67594,
-13102.46685,-14998.28409,-87284.34,-18681.34107,
-1335.469417,-14435.13166,-73834.73,-5808.11632,
18685.59275,-13634.87964,-68408.92,-3750.832538,
24200.99316,-12093.01539,-48663.77,5289.888941,
72165.8815,-3250.705718,22854.68,37487.99172,
56852.69921,-6174.810833,18772.22,28387.52339,
66902.08423,-4975.458435,25254.04,32702.84547,
64019.97159,-5581.951806,33389.34,27436.7862,
65176.44765,-3947.701016,31655.07,28010.25259,
63321.32162,-5169.052225,31515.99,33816.05874,
23672.23816,-12643.83647,4636.98,15020.05305,
25153.56365,3600.634337,-5519.40,20311.85756,
20183.50844,170.3547953,2354.24,18607.81083,
11001.64665,-7132.123772,3857.00,26311.19385,
15190.30412,-10063.77651,11581.74,33129.21454,
28272.2836,-10614.12903,18385.23,37243.08936,
14747.09029,-10865.56264,11555.29,39503.5453,
43986.50753,-5172.145738,55020.28,62144.17953,
13301.06239,-6602.744215,50515.38,57445.02619,
7662.758615,-6106.504787,54325.91,58915.34664,
-9438.553385,-8233.09145,48528.66,52746.3502,
-11092.24006,-11093.73124,35599.82,42325.60498,
4267.324733,-12105.95096,24435.06,35667.90749,
31598.28216,-5040.311417,23758.68,33886.20299,
51882.16748,-622.1584044,24587.13,33699.46171,
63005.08158,3882.774928,32603.53,37195.89117,
79345.21213,7067.51105,51975.71,43519.57957,
104730.0145,14831.81442,68675.92,59698.53505,
170824.6532,25707.79649,123157.99,81777.12466,
113186.7109,19089.60519,97221.72,58483.32308,
106570.2746,14690.20282,94783.50,52188.40806,
110256.2375,14171.02052,85483.87,45110.53475,
102716.2572,13494.71017,77292.10,41549.54856,
68896.93708,-2978.808824,78068.02,34837.16576,
22501.6323,-8470.333431,68217.14,22917.72408,
-4411.894987,-2097.684698,69263.42,17462.466,
-30529.18624,-2352.623497,71253.22,10351.68197,
-46844.65542,-4461.243456,73005.74,7958.520802,
-59066.04646,-1605.044628,74496.29,8392.875297,
-67444.32376,333.7055915,74533.17,3737.305779,
-64816.32152,2671.774094,78586.27,6107.827841,
4425.360874,12147.79899,125100.36,36259.02796,
17807.30635,12010.07848,121955.80,35144.782,
18125.74996,14454.46462,132529.19,47381.76645,
-8595.199702,9166.515574,120698.77,36758.59254,
-17759.71939,5083.670119,100923.75,19975.45339,
-26115.17787,5279.482846,80775.66,11264.20508,
-28512.95356,8142.439944,68641.78,9075.683126,
-1749.091793,8840.858249,66289.10,11873.65722,
33016.01432,11049.23967,69410.85,19948.96389,
66236.11335,18186.50628,82362.76,34337.41253,
102663.2602,24117.80589,105297.78,53648.2333,
181062.111,35331.81687,164626.29,84663.76176,
142518.8453,28425.11997,128314.55,63631.26951,
136783.8149,28656.73672,121382.91,58055.93638,
131284.7796,28482.06267,109720.75,51788.46117,
135294.9271,27255.44869,98067.37,60816.85035,
130608.1318,25601.54979,83811.74,31592.60437,
106349.9747,21644.29558,65904.99,19561.0044,
97028.02456,19673.88853,55919.74,11724.95495,
88853.9442,17906.92391,46516.67,5222.178364,
87369.40444,16365.30951,37737.23,908.7512918,
80780.0292,12965.96826,28921.58,-6002.202608,
76170.06196,12101.12825,26049.15,-8968.820582,
78759.34534,11807.53886,28631.12,-10737.13856,
105364.3741,16472.91377,59653.48,79.87698912,
107705.5651,16792.65948,66152.16,1744.011623,
104214.9602,15561.8698,71321.09,6844.921495,
73981.76336,11213.40503,61402.58,-1337.089823,
44421.48706,4973.31983,47694.54,-12948.6184,
26806.02172,701.1540674,46159.97,-21122.56407,
16999.82039,-2716.27924,41820.78,-24970.24984,
17292.66212,-3970.651643,43228.50,-25693.71245,
28074.90625,5725.899863,53544.85,-23706.96918,
50625.15656,13945.8312,75848.55,-14788.84376,
71219.35088,17890.58172,111499.94,-6023.409589,
137310.0637,27134.36026,176573.35,27303.70323,
91491.37673,20180.09868,136068.48,7691.389742,
78460.0583,18923.33738,125674.40,7675.973171,
66506.71318,19122.88064,110915.38,2987.536623,
51532.92387,17598.83643,97139.52,-833.8323737,
40254.33965,11185.50622,79281.59,-6951.011139,
5689.207978,4705.215646,59158.82,-17115.77051,
-13153.77304,2928.092167,50343.42,-20631.90775,
-18500.09165,1613.180932,43234.65,-21720.46831,
-9031.704188,1864.724897,43400.76,10759.84518,
5825.16543,2573.620754,47789.99,-19872.01128,
7172.410519,1102.689863,50369.82,11636.90692,
16379.46872,3898.738117,57152.06,-12357.56479,
32805.22338,8522.826783,68462.44,-3857.166909,
58677.77277,13784.95324,87179.15,8467.720324,
80492.05413,14816.95899,101408.17,21556.13248,
73870.73017,10996.79064,87667.48,24215.18914,
57147.74906,9335.692012,72090.94,13170.37675,
56708.58631,9447.129918,60881.31,11276.96012,
69711.33773,9865.914179,49231.80,18059.88828,
89437.99298,11290.51693,48724.42,25457.81351,
110131.2336,14481.56638,53319.89,33523.57495,
114082.4536,18774.99214,65337.29,42908.84191,
120839.6387,24427.06624,88884.43,49374.59287,
185561.8755,34019.83319,138665.08,79217.15137,
138822.4337,23264.40101,80652.69,60348.16916,
134018.7656,21792.60446,66822.46,53795.93775,
120011.2264,20379.61128,47762.77,44929.84546,
106080.4753,17307.18375,30734.76,37104.55473,
99241.70365,14835.97613,18291.94,28788.23293,
91845.72162,13723.76068,4419.17,23183.11309,
87190.18731,15843.9716,-6516.73,22451.39956,
85840.4712,15203.72193,-12704.92,20421.87423,
82948.13053,12167.04549,-15719.64,16177.37291,
69025.73864,12246.78641,-15176.05,28974.80414,
58489.90987,9475.750405,-11054.26,12672.01116,
54903.67171,11176.079,-4956.01,10574.71254,
51783.98513,10779.49229,-2933.59,11506.36206,
53758.10365,14463.91822,-1554.59,30524.03759,
55316.58552,14103.5454,3977.29,18042.38822,
54938.3335,13456.51138,14501.15,20916.68414,
53429.4411,9998.442179,25748.92,23758.60962,
45570.65149,8189.749152,25683.52,21458.76028,
29644.48223,7990.764887,29586.94,16701.07272,
18653.57937,9621.126386,34585.44,21255.42257,
20164.20442,13201.50285,39513.37,26647.58601,
33271.80782,17269.2306,49050.73,31629.10583,
32324.23131,18241.60356,55069.52,39699.97767,
79538.37351,23556.90204,81771.15,59093.60743,
42837.37641,17737.83619,36909.43,41346.57683,
49165.88396,18919.76075,28355.07,37254.02491,
65295.90587,16350.15612,23109.68,37301.16079,
76911.71593,15155.88356,15521.03,35798.77164,
78176.8897,11306.35407,11073.95,34029.62246,
72072.44191,7734.216858,6191.29,26217.54963,
74673.13505,7050.172693,1085.05,25448.6133,
74422.67986,6219.906846,-2970.43,23310.37347,
70597.61167,6152.947831,-5152.80,16844.77527,
67619.5963,4072.859123,-5786.45,13986.85548,
65703.7677,1659.499038,-6902.66,13636.38506,
63892.63451,-3267.822318,1557.87,9276.551558,
95889.24583,-212.6407904,36085.39,14918.05244,
77555.54868,1380.860904,28880.06,10000.60407,
57049.29473,1895.580949,25080.54,9465.547309,
32115.14404,-1583.514406,20336.73,1325.472374,
3905.157016,-2700.506572,13259.88,-2419.169571,
-6353.053623,-2909.859928,-1293.67,-6748.190413,
-482.1803811,-1062.551522,-20932.63,16223.26296,
19332.27749,2214.9852,-42454.47,-11484.15347,
36983.11606,2474.501673,-45408.65,-8327.422386,
54120.78207,6623.477942,-39423.38,-8616.87859,
59045.53296,9253.360025,-22028.58,24556.08158,
104959.5026,16333.08872,20798.02,13596.67924,
39518.67656,2824.92385,-19325.67,-8280.003294,
22891.50915,-3512.3421,-25491.78,26545.37725,
16123.50203,-6402.037189,-30420.35,-12815.59046,
3015.005524,-5649.12306,-37880.00,-16304.25397,
-1324.685487,-4431.920997,-47223.50,-20332.82647,
4991.487369,-11025.01155,-68417.67,-26114.81206,
16822.07503,-10484.17517,-80569.36,-25665.87156,
15791.06869,-12616.44478,-91461.59,-26926.20827,
15850.95889,-17662.55262,-104685.51,-25206.26763,
12441.36469,-18087.68294,-116000.58,-26873.10707,
19759.46648,-17879.29223,-125233.59,-30208.91411,
23277.10069,-20587.45784,-127799.79,-28657.40788,
45734.24178,-19165.00445,-118344.04,-24662.05764,
68679.38256,-16780.46784,-108234.09,-13959.53768,
83481.09116,-13799.7851,-85257.74,-5207.985501,
62048.56991,-14283.69524,-83538.54,-8035.969396,
25114.81448,-14919.61386,-86635.79,-14732.80744,
7802.738408,-15113.05895,-88079.50,-18413.99525,
-2021.389817,-15103.74285,-95566.52,-21155.36035,
-9506.659223,-14439.81345,-84227.20,-17099.03961,
6612.322527,-13200.74735,-67077.56,-2310.764927,
29881.01402,-11896.10081,-58890.63,1175.607712,
34171.59232,-10544.46565,-40186.82,9677.357699,
84119.30592,-1394.200205,33017.42,42747.98416,
52619.59228,-6832.261457,15173.25,26524.78434,
58100.17609,-6342.496902,17770.70,28829.64824,
47417.44989,-8160.516071,19273.96,20131.00206,
41488.17282,-7626.76496,11515.42,17586.44916,
35471.27259,-9494.487993,7838.01,21560.90556,
18352.33642,-13470.07894,114.03,12679.08013,
16061.7661,-13198.33212,-227.30,32650.04126,
10730.79593,-6549.714789,3576.37,11276.13537,
4835.46487,-13486.63023,6272.37,9552.892569,
1889.355314,-15971.58286,11250.04,3756.167205,
-3057.54865,-14222.237,16651.49,-600.3678736,
-5917.372513,-9062.399408,26859.44,157.8713844,
184.7699414,4130.284628,46404.13,8197.151179,
20603.09307,9551.245976,65605.67,21180.60619,
35044.48124,8924.2323,76746.39,21983.06851,
22551.87103,10814.15348,72821.54,6129.713642,
-2612.958579,4629.659661,62982.76,-5164.969248,
-15208.66537,2810.206687,52528.39,-12030.29444,
-1362.282575,1333.503563,40337.91,-16529.17952,
21901.6307,2946.950917,41376.31,-13944.19743,
69132.03053,10568.95449,48304.41,-1095.120742,
119304.1404,17343.30006,56089.10,11422.44598,
144278.0422,22115.83471,64409.67,22480.14859,
212458.4872,26853.85326,107899.83,50797.40666,
169420.2486,18162.48565,57515.60,26630.83373,
168863.4332,19471.07108,48706.72,15841.04799,
163247.3671,18025.64286,43468.86,6818.159125,
158954.2714,19285.00244,41978.24,4324.124521,
149640.2741,18893.21862,38247.23,-925.592935,
130837.657,12958.13101,27139.32,-9372.446917,
114398.1757,11494.08901,21760.86,-11737.5251,
95669.21401,11808.22182,20641.54,-11012.86767,
69521.43668,12372.1978,17132.11,-13176.57401,
47753.01502,11536.29537,12915.76,-14499.9585,
35933.79583,9159.568522,13345.51,-15173.20905,
27926.65445,8758.189531,15801.02,14757.20299,
41552.53111,10328.65159,42533.17,-5180.374856,
43487.6435,14839.55874,56284.41,3262.435442,
67113.19874,17884.6845,69513.24,14440.4569,
55831.68371,15098.01444,56289.24,14870.11209,
49505.97954,11471.2675,40664.78,5683.382017,
48893.30157,7974.116093,31654.62,-1304.358864,
52579.81215,7585.968769,22997.09,-10655.45186,
66063.5701,-3072.549512,19980.08,-16972.58368,
80001.7073,-4670.440064,19121.40,-15366.82322,
104762.4211,-1587.325983,34002.99,-9526.622864,
121122.8819,2875.497827,44799.11,-4676.165646,
173495.8933,11531.37384,82084.75,23466.96319,
118467.7956,2347.468902,20412.31,5174.74495,
96129.1024,-3573.54405,-7525.31,1125.670473,
67416.71506,-8030.265875,-37325.66,-3581.708308,
52476.22195,-11556.53447,-64452.60,-9102.795983,
31901.76004,-14746.64402,-84627.72,-16407.4188,
-9064.682903,-18311.24335,-108035.28,-23849.07593,
-24891.06215,-20254.29885,-121122.21,-25035.52318,
-43602.0147,-21324.80841,-132580.19,-24804.75681,
-55635.34146,-22963.88615,-136355.20,-23983.56721,
-69372.61326,-24417.06639,-140013.90,-25825.3647,
-77235.01161,-25271.21831,-139475.98,-23400.88618,
-82264.20848,-25024.01666,-135587.70,-20025.14688,
-58079.82048,-20706.36365,-107564.64,-8286.427405,
-29732.63092,-17031.20194,-83597.88,4992.969463,
-7595.037023,-8995.662257,-52425.12,20222.67092,
-5683.092729,-10436.90024,-48517.61,28361.75047,
-15090.6774,-9747.599662,-60823.49,38941.18893,
-20475.08503,-3645.966788,-74681.67,16788.93235,
-36281.29738,435.351304,-85708.99,13637.57993,
-33097.53781,-3890.361096,-76096.48,16698.33532,
-7562.579621,-6463.590533,-67903.45,12616.90025,
25329.83447,-5128.861033,-40941.40,18123.70173,
48613.85417,2716.441206,-13488.51,28493.29891,
102106.5801,15832.60867,48086.24,63442.91565,
46971.3922,9531.169059,14329.81,45742.73268,
29004.78456,8563.951357,743.15,43068.80492,
30881.08823,2463.760456,-16763.80,42247.70798,
21081.3155,-5293.752955,-36218.53,35882.95627,
1550.650192,-9288.678874,-50460.58,31513.40426,
-18161.20362,-14238.7798,-72283.06,22096.41727,
-9806.368036,-16699.39363,-85999.49,22179.45546,
-14476.16545,-20006.56308,-89853.50,16540.40953,
-23205.21374,-20069.40356,-89214.73,8956.518146,
-30915.24931,-20848.64786,-99745.54,3124.90446,
-39539.44075,-22112.15685,-104316.58,25552.41113,
-55532.42887,-20952.82897,-101999.36,5566.90121,
-39821.53299,-17141.79759,-82116.86,16228.36394,
-29928.72721,-15632.98858,-69313.74,25173.65803,
-18898.97423,-13123.24556,-49848.29,34263.09791,
-34999.66017,-16576.37418,-57911.84,24948.34072,
-53913.52927,-17951.8507,-77958.24,10055.38156,
-68045.70963,-17865.32505,-87673.65,-6192.324288,
-70827.82266,-15831.41327,-79363.78,-15785.21719,
-56074.23034,-15147.47556,-73072.24,-23591.47937,
-44672.27215,-12930.97766,-53944.33,-19164.65188,
-23437.34891,4571.448532,-19242.34,23547.80638,
-7663.782201,2926.293134,7636.94,17173.72541,
53554.387,10667.54119,67866.81,51722.64778,
7469.429417,10567.68855,63098.73,36995.22697,
7258.733241,15634.98175,74561.57,29688.02781,
-6286.084616,12224.857,75061.81,29725.1869,
-13285.8754,13886.94955,70784.58,23441.83394,
-17853.36554,9548.943581,67069.03,19090.4163,
-27322.43163,7296.655656,49250.61,6699.912708,
-8250.088385,10422.01613,43890.57,3275.090544,
-12265.98141,7995.426467,35484.00,-2875.503504,
-7451.717888,9674.184341,27463.43,-5596.565373,
11342.64624,8024.699979,22719.06,-6597.390308,
17742.63293,6106.089073,18949.81,-10192.62593,
29613.0974,5119.681111,21296.23,-9802.416782,
102843.1245,14162.64041,56961.51,10305.44433,
85706.50543,3808.335718,20230.35,-5835.548888,
90041.68699,4213.316869,21618.68,-2034.928442,
71657.423,10486.47968,19097.59,-7491.33265,
60871.77189,12242.24168,12739.99,-15146.02083,
73413.49035,10015.21439,10210.29,-23074.1103,
77193.30767,6431.834119,3273.41,-28447.79523,
83032.54841,6836.988802,7261.41,-26006.03565,
100711.8694,6037.056934,16433.78,-20776.19117,
122296.2372,7377.093788,35590.45,-11794.79225,
126489.9833,5899.223086,61488.84,332.2820497,
162238.49,9266.624096,110340.14,27825.6189,
108819.0283,1137.781692,77983.17,8909.660181,
82017.06702,5049.7015,69869.12,5700.582268,
60719.86121,2556.352117,63304.62,37898.48475,
35844.07391,-976.098725,57266.81,-197.3745403,
11748.03816,-879.2986559,45713.82,-3104.17563,
-18097.49272,-2365.189828,28690.75,-7581.396431,
-11722.0701,752.0273981,18821.66,-11894.09844,
-13982.43235,-3993.798782,8864.08,-13881.60294,
-24551.01047,-12187.26969,5285.33,-19020.52358,
-32566.19013,-12422.20946,1631.52,-20173.71844,
-37721.32806,-14147.93532,-1618.86,-24393.27706,
-40851.77015,-17016.22298,-9631.40,-26592.378,
-26110.44633,-13340.38681,-6695.93,-22054.29175,
-25841.31833,-17633.29127,-5770.28,-21999.60771,
-30007.84043,-19649.04244,-1195.84,-21439.43928,
-30108.73251,-19785.23621,2564.76,-26310.39283,
-37269.44418,-19941.38759,-4090.25,-3258.046129,
-34226.71369,-20327.73111,-10695.81,-10459.16051,
-23922.47847,-20272.06298,-12383.76,-39818.53808,
-22784.28298,-16770.69139,-5220.80,-36426.58984,
-19147.82684,-13087.39879,16361.93,-26897.30816,
-19802.40219,-4385.514451,47078.99,-8441.834823,
-6026.242366,3820.446488,85091.35,10207.39966,
55015.57594,13536.93334,146258.12,45729.56773,
9919.996057,9089.338616,104996.10,22837.72368,
13655.90076,6751.193276,96152.43,15548.14442,
29785.79325,3119.167688,84802.93,11533.82084,
25583.49642,7342.096527,77470.42,10822.05127,
13265.08603,6909.566912,73739.92,6549.544648,
2142.328943,4391.236112,61484.49,-454.5132896,
475.3915938,7005.440343,58932.92,-4200.125094,
777.0082296,7427.010316,57951.05,-10370.53167,
16799.22891,5548.334336,56239.24,-15338.44805,
21714.93143,4515.504977,49388.64,-18481.94589,
18675.47483,104.439389,42078.17,-21552.74634,
12786.38106,3190.545418,32471.95,-22811.90428,
24412.13637,9766.834346,40125.24,-14310.04087,
40145.7875,10455.13661,48286.42,-5588.607249,
54428.88408,11689.60898,63125.08,-319.5229238,
44147.63511,7005.202763,60391.50,-1628.88708,
31844.75789,3041.656784,57784.14,-7352.982869,
22297.47036,-268.1006308,56704.69,-14874.3281,
27775.13319,1294.151934,59474.65,-22484.74128,
31000.35441,6806.345637,63764.92,-22322.96585,
40095.65032,11566.21901,73653.56,-15222.60595,
50960.28328,15483.77904,91149.32,-3862.017579,
59058.06639,18419.76695,107783.74,43286.95662,
106858.835,26876.55089,150891.74,47739.39669,
66356.2653,18338.96673,102645.55,30048.54875,
60037.42944,16193.2107,88496.37,27839.68338,
57473.66382,14277.90191,78398.52,21818.54995,
55062.11426,15939.07201,68512.62,22629.51408,
45291.71691,15931.00163,62118.27,21479.24746,
33060.07468,13910.32069,45289.85,15442.34723,
46243.76552,13263.40919,40684.73,11953.22381,
60365.12979,12509.70021,36890.23,7695.813964,
68051.65078,12831.32225,34642.90,8392.161372,
71176.68812,13366.91007,32733.07,9210.143436,
73636.83178,13795.94193,31286.87,12709.17631,
76560.06001,13296.85759,31425.08,16696.84034,
111926.4855,18147.74412,64605.40,33794.20023,
117099.8315,19481.26219,71010.18,39913.67686,
129624.8671,21649.93525,86897.74,48386.43453,
121543.4838,18406.40066,76678.61,43456.67968,
104612.0117,14915.24016,61343.95,31945.55401,
99156.17262,13753.61982,52885.80,21747.75149,
89117.11311,14075.46596,43348.63,13590.10024,
99386.22253,16345.7196,54797.37,16328.59354,
112123.4728,18951.97382,67136.54,19084.52709,
130231.5711,22401.20997,84634.78,25649.89386,
137004.3429,24974.17451,109256.51,34619.09047,
188844.9,34323.97698,162461.80,58298.89004,
131680.9393,27021.32041,124045.88,39305.57804,
114972.304,26184.69001,118832.02,39706.82195,
99193.14125,24273.17266,114559.11,47101.82987,
